line,filename,tool,target,type,num_configs,variability
1280,bigint.c,IKOS,axtls_2_1_4,null-pointer-deref,180,True
939,tls1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
790,tls1.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
60,sha1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
188,bigint.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
405,loader.c,IKOS,axtls_2_1_4,null-pointer-deref,222,True
411,proc.c,IKOS,axtls_2_1_4,unknown-memory-access,463,True
498,asn1.c,IKOS,axtls_2_1_4,free,501,True
189,axhttpd.c,IKOS,axtls_2_1_4,buffer-overflow,1000,False
238,tls1.c,IKOS,axtls_2_1_4,free,85,True
608,bigint.c,IKOS,axtls_2_1_4,signed-int-underflow,428,True
659,axhttpd.c,IKOS,axtls_2_1_4,null-pointer-deref,888,True
648,tls1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
334,tls1.c,IKOS,axtls_2_1_4,signed-int-underflow,370,True
165,asn1.c,IKOS,axtls_2_1_4,signed-int-overflow,501,True
884,proc.c,IKOS,axtls_2_1_4,unknown-memory-access,463,True
644,proc.c,IKOS,axtls_2_1_4,null-pointer-deref,463,True
92,sha256.c,IKOS,axtls_2_1_4,buffer-overflow,501,True
87,sha256.c,IKOS,axtls_2_1_4,buffer-overflow,501,True
353,axssl.c,IKOS,axtls_2_1_4,unreachable,72,True
1215,proc.c,IKOS,axtls_2_1_4,ignored-call-side-effect,888,True
158,axtlswrap.c,IKOS,axtls_2_1_4,unreachable,55,True
233,sha1.c,IKOS,axtls_2_1_4,buffer-overflow,501,True
127,tls1_svr.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
234,axssl.c,IKOS,axtls_2_1_4,ignored-call-side-effect,337,True
388,axssl.c,IKOS,axtls_2_1_4,ignored-call-side-effect,337,True
59,sha1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
286,axhttpd.c,IKOS,axtls_2_1_4,unreachable,112,True
307,axtlswrap.c,IKOS,axtls_2_1_4,unreachable,55,True
607,bigint.c,IKOS,axtls_2_1_4,unknown-memory-access,428,True
351,gen_cert.c,IKOS,axtls_2_1_4,null-pointer-deref,311,True
468,asn1.c,IKOS,axtls_2_1_4,signed-int-underflow,501,True
1124,proc.c,IKOS,axtls_2_1_4,ignored-call-side-effect,410,True
270,axtlswrap.c,IKOS,axtls_2_1_4,unreachable,55,True
938,proc.c,IKOS,axtls_2_1_4,null-pointer-deref,888,True
