line,filename,tool,target,type,num_configs,variability,automatic_features
127,runsvdir.c,clang,busybox_1_28_0,Security,666,True,"['CONFIG_RUNSVDIR', 'CONFIG_HTTPD', 'CONFIG_UDHCP_DEBUG']"
2331,awk.c,clang,busybox_1_28_0,Logic error,791,True,['CONFIG_AWK']
445,tftp.c,clang,busybox_1_28_0,Dead store,207,True,"['CONFIG_FEATURE_IPV6', 'CONFIG_FEATURE_EDITING_MAX_LEN', '-CONFIG_FEATURE_TFTP_PUT', 'CONFIG_HTTPD', 'CONFIG_TFTP', 'CONFIG_MOUNT', 'CONFIG_FEATURE_EDITING', 'CONFIG_FEATURE_TFTP_GET', 'CONFIG_LESS', 'CONFIG_UDHCP_DEBUG', 'CONFIG_FEATURE_EDITING_HISTORY', 'CONFIG_FEATURE_LESS_MAXLINES']"
8369,hush.c,clang,busybox_1_28_0,Dead store,885,True,['CONFIG_UDHCP_DEBUG']
696,appletlib.c,clang,busybox_1_28_0,Security,726,True,['CONFIG_FEATURE_SUID']
499,telnetd.c,clang,busybox_1_28_0,Logic error,745,True,"['CONFIG_UDHCP_DEBUG', 'CONFIG_TELNETD']"
1116,lineedit.c,clang,busybox_1_28_0,Logic error,672,True,"['CONFIG_FEATURE_TAB_COMPLETION', 'CONFIG_FEATURE_EDITING_MAX_LEN', 'CONFIG_MOUNT', 'CONFIG_FEATURE_EDITING', 'CONFIG_UDHCP_DEBUG', 'CONFIG_FEATURE_EDITING_HISTORY']"
527,login.c,clang,busybox_1_28_0,Security,249,True,"['CONFIG_HTTPD', 'CONFIG_MOUNT', 'CONFIG_LS', '-CONFIG_PAM', 'CONFIG_LOGIN_SESSION_AS_CHILD', 'CONFIG_TAR', 'CONFIG_LOGIN']"
470,conspy.c,clang,busybox_1_28_0,Logic error,489,True,"['CONFIG_MOUNT', 'CONFIG_UDHCP_DEBUG', 'CONFIG_CONSPY']"
63,lpr.c,clang,busybox_1_28_0,Dead store,744,True,
142,rtcwake.c,clang,busybox_1_28_0,Logic error,536,True,"['CONFIG_MOUNT', 'CONFIG_UDHCP_DEBUG', 'CONFIG_RTCWAKE']"
1294,fsck_minix.c,clang,busybox_1_28_0,Logic error,586,True,"['CONFIG_UDHCP_DEBUG', 'CONFIG_FSCK_MINIX']"
2033,awk.c,clang,busybox_1_28_0,Dead store,791,True,['CONFIG_AWK']
417,nc.c,clang,busybox_1_28_0,Security,485,True,"['CONFIG_MOUNT', 'CONFIG_NC_110_COMPAT', 'CONFIG_TAR']"
190,cat.c,clang,busybox_1_28_0,Dead store,201,True,"['CONFIG_FEATURE_IPV6', 'CONFIG_FEATURE_EDITING_MAX_LEN', 'CONFIG_FEATURE_UTMP', 'CONFIG_HTTPD', 'CONFIG_MOUNT', 'CONFIG_FEATURE_EDITING', 'CONFIG_LESS', 'CONFIG_LS', 'CONFIG_UDHCP_DEBUG', '-CONFIG_FEATURE_CATN', 'CONFIG_FEATURE_EDITING_HISTORY', 'CONFIG_FEATURE_LESS_MAXLINES', 'CONFIG_CAT', 'CONFIG_FEATURE_CATV']"
159,fuser.c,clang,busybox_1_28_0,Logic error,485,True,"['CONFIG_UDHCP_DEBUG', 'CONFIG_FUSER']"
726,ipaddress.c,clang,busybox_1_28_0,Dead store,902,True,
234,bzip2.c,clang,busybox_1_28_0,Dead store,574,True,"['CONFIG_BZIP2', 'CONFIG_MOUNT', 'CONFIG_UDHCP_DEBUG']"
89,timeout.c,clang,busybox_1_28_0,Logic error,507,True,"['CONFIG_HTTPD', 'CONFIG_MOUNT', 'CONFIG_TIMEOUT', 'CONFIG_UDHCP_DEBUG']"
803,ed.c,clang,busybox_1_28_0,Dead store,508,True,"['CONFIG_MOUNT', 'CONFIG_ED', 'CONFIG_UDHCP_DEBUG']"
1087,mdev.c,clang,busybox_1_28_0,Logic error,931,True,"['CONFIG_MOUNT', 'CONFIG_MDEV']"
2917,hush.c,clang,busybox_1_28_0,Logic error,515,True,['CONFIG_HTTPD']
628,test.c,clang,busybox_1_28_0,Logic error,990,True,
3743,ash.c,clang,busybox_1_28_0,Dead store,511,True,"['CONFIG_FEATURE_EDITING_MAX_LEN', '-CONFIG_ASH_JOB_CONTROL', 'CONFIG_FEATURE_EDITING', 'CONFIG_UDHCP_DEBUG', 'CONFIG_FEATURE_EDITING_HISTORY', 'CONFIG_INIT_TERMINAL_TYPE']"
121,ubi_tools.c,clang,busybox_1_28_0,Logic error,983,True,
118,mail.c,clang,busybox_1_28_0,Logic error,978,True,
239,runsvdir.c,clang,busybox_1_28_0,Logic error,666,True,"['CONFIG_RUNSVDIR', 'CONFIG_HTTPD', 'CONFIG_UDHCP_DEBUG']"
369,patch.c,clang,busybox_1_28_0,Logic error,524,True,"['CONFIG_PATCH', 'CONFIG_MOUNT']"
6233,hush.c,clang,busybox_1_28_0,Logic error,1000,False,
2345,awk.c,clang,busybox_1_28_0,Logic error,791,True,['CONFIG_AWK']
133,script.c,clang,busybox_1_28_0,Logic error,526,True,"['CONFIG_SCRIPT', 'CONFIG_UDHCP_DEBUG']"
657,ps.c,clang,busybox_1_28_0,Logic error,93,True,"['CONFIG_FEATURE_IPV6', 'CONFIG_FEATURE_EDITING_MAX_LEN', 'CONFIG_FEATURE_PS_LONG', 'CONFIG_HTTPD', 'CONFIG_FEATURE_EDITING', '-CONFIG_DESKTOP', 'CONFIG_LESS', 'CONFIG_UDHCP_DEBUG', 'CONFIG_FEATURE_EDITING_HISTORY', '-CONFIG_FEATURE_PS_TIME', '-CONFIG_FEATURE_UNZIP_BZIP2', '-CONFIG_FEATURE_UNZIP_LZMA', 'CONFIG_XARGS', 'CONFIG_TAR', 'CONFIG_FEATURE_LESS_MAXLINES', 'CONFIG_INIT_TERMINAL_TYPE', '-CONFIG_FEATURE_PS_ADDITIONAL_COLUMNS', 'CONFIG_UDHCPC_SLACK_FOR_BUGGY_SERVERS', '-CONFIG_FEATURE_UNZIP_XZ', '-CONFIG_FEATURE_PS_UNUSUAL_SYSTEMS']"
2506,awk.c,clang,busybox_1_28_0,Logic error,791,True,['CONFIG_AWK']
