line,filename,tool,target,type,num_configs,variability
2760,libbb/lineedit.c,CBMC,busybox_1_28_0,pointer dereference,1,False
72,util-linux/fdisk_gpt.c,CBMC,busybox_1_28_0,pointer dereference,1,False
93,networking/udhcp/arpping.c,CBMC,busybox_1_28_0,overflow,1,False
180,networking/isrv.c,CBMC,busybox_1_28_0,pointer dereference,1,False
982,editors/ed.c,CBMC,busybox_1_28_0,pointer dereference,1,False
578,archival/libarchive/lzo1x_9x.c,CBMC,busybox_1_28_0,pointer dereference,1,False
464,networking/ifconfig.c,CBMC,busybox_1_28_0,pointer dereference,1,False
283,util-linux/volume_id/fat.c,CBMC,busybox_1_28_0,overflow,1,False
582,libbb/pw_encrypt_des.c,CBMC,busybox_1_28_0,array bounds,1,False
415,miscutils/hexedit.c,CBMC,busybox_1_28_0,pointer dereference,1,False
87,miscutils/ubirename.c,CBMC,busybox_1_28_0,pointer dereference,1,False
237,util-linux/umount.c,CBMC,busybox_1_28_0,pointer dereference,1,False
172,modutils/modinfo.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1163,miscutils/i2c_tools.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1110,networking/wget.c,CBMC,busybox_1_28_0,pointer dereference,1,False
905,networking/ifupdown.c,CBMC,busybox_1_28_0,assertion,1,False
2109,networking/httpd.c,CBMC,busybox_1_28_0,pointer dereference,1,False
341,procps/powertop.c,CBMC,busybox_1_28_0,overflow,1,False
570,archival/libarchive/decompress_gunzip.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1444,editors/awk.c,CBMC,busybox_1_28_0,pointer dereference,1,False
121,util-linux/ipcs.c,CBMC,busybox_1_28_0,pointer dereference,1,False
256,networking/libiproute/ipaddress.c,CBMC,busybox_1_28_0,overflow,1,False
2150,editors/vi.c,CBMC,busybox_1_28_0,pointer,1,False
1677,networking/tls.c,CBMC,busybox_1_28_0,pointer dereference,1,False
260,archival/cpio.c,CBMC,busybox_1_28_0,pointer dereference,1,False
321,miscutils/hexedit.c,CBMC,busybox_1_28_0,pointer dereference,1,False
162,coreutils/uudecode.c,CBMC,busybox_1_28_0,overflow,1,False
117,util-linux/rev.c,CBMC,busybox_1_28_0,assertion,1,False
158,libbb/u_signal_names.c,CBMC,busybox_1_28_0,pointer dereference,1,False
311,editors/patch.c,CBMC,busybox_1_28_0,pointer dereference,1,False
78,networking/udhcp/dhcpd.c,CBMC,busybox_1_28_0,pointer dereference,1,False
380,archival/unzip.c,CBMC,busybox_1_28_0,assertion,1,False
320,procps/top.c,CBMC,busybox_1_28_0,pointer dereference,1,False
703,coreutils/od_bloaty.c,CBMC,busybox_1_28_0,overflow,1,False
598,util-linux/mkfs_minix.c,CBMC,busybox_1_28_0,pointer dereference,1,False
133,networking/isrv.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1629,networking/tls_pstm.c,CBMC,busybox_1_28_0,overflow,1,False
678,util-linux/fsck_minix.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1492,networking/inetd.c,CBMC,busybox_1_28_0,pointer dereference,1,False
2323,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
552,procps/mpstat.c,CBMC,busybox_1_28_0,pointer dereference,1,False
3778,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
5708,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
428,runit/runsv.c,CBMC,busybox_1_28_0,pointer dereference,1,False
634,networking/nc_bloaty.c,CBMC,busybox_1_28_0,pointer dereference,1,False
231,networking/libiproute/ipaddress.c,CBMC,busybox_1_28_0,overflow,1,False
792,networking/ftpd.c,CBMC,busybox_1_28_0,overflow,1,False
5661,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
861,networking/telnetd.c,CBMC,busybox_1_28_0,pointer dereference,1,False
350,libpwdgrp/pwd_grp.c,CBMC,busybox_1_28_0,pointer dereference,1,False
404,archival/dpkg.c,CBMC,busybox_1_28_0,pointer dereference,1,False
416,runit/svlogd.c,CBMC,busybox_1_28_0,pointer dereference,1,False
113,coreutils/comm.c,CBMC,busybox_1_28_0,assertion,1,False
68,networking/libiproute/ll_map.c,CBMC,busybox_1_28_0,pointer dereference,1,False
360,coreutils/od_bloaty.c,CBMC,busybox_1_28_0,overflow,1,False
245,networking/netstat.c,CBMC,busybox_1_28_0,assertion,1,False
1613,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
303,util-linux/getopt.c,CBMC,busybox_1_28_0,pointer dereference,1,False
375,util-linux/fsck_minix.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1275,findutils/find.c,CBMC,busybox_1_28_0,pointer dereference,1,False
