line,filename,tool,target,type,num_configs,variability,automatic_features
1299,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
90,rc4.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
286,aes.c,CBMC,axtls_2_1_4,array bounds,3,False,
258,md5.c,CBMC,axtls_2_1_4,overflow,3,False,
294,p12.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
1124,proc.c,CBMC,axtls_2_1_4,overflow,1,True,
217,sha1.c,CBMC,axtls_2_1_4,overflow,3,False,
431,axhttpd.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
32,<builtin-library-write>,CBMC,axtls_2_1_4,overflow,3,False,
203,sha512.c,CBMC,axtls_2_1_4,overflow,3,False,
1445,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
420,aes.c,CBMC,axtls_2_1_4,overflow,3,False,
323,proc.c,CBMC,axtls_2_1_4,overflow,3,False,
168,p12.c,CBMC,axtls_2_1_4,overflow,2,True,
185,sha1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
716,proc.c,CBMC,axtls_2_1_4,overflow,2,True,
1270,bigint.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
140,gen_cert.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
144,sha256.c,CBMC,axtls_2_1_4,overflow,3,False,
128,sha256.c,CBMC,axtls_2_1_4,array bounds,3,False,
832,tls1.c,CBMC,axtls_2_1_4,overflow,3,False,
94,sha256.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
792,bigint.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
192,asn1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
269,sha256.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
191,sha256.c,CBMC,axtls_2_1_4,overflow,3,False,
218,gen_cert.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
246,md5.c,CBMC,axtls_2_1_4,overflow,3,False,
151,sha512.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
684,proc.c,CBMC,axtls_2_1_4,overflow,2,True,
80,rc4.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
185,sha256.c,CBMC,axtls_2_1_4,overflow,3,False,
346,asn1.c,CBMC,axtls_2_1_4,overflow,3,False,
204,sha256.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
262,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
157,sha256.c,CBMC,axtls_2_1_4,overflow,3,False,
199,md5.c,CBMC,axtls_2_1_4,overflow,3,False,
169,asn1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
631,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
1800,tls1.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
1841,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
348,tls1_svr.c,CBMC,axtls_2_1_4,overflow,3,False,
142,md5.c,CBMC,axtls_2_1_4,overflow,3,False,
34,<builtin-library-pipe>,CBMC,axtls_2_1_4,pointer dereference,2,True,
1647,tls1.c,CBMC,axtls_2_1_4,overflow,3,False,
1392,bigint.c,CBMC,axtls_2_1_4,overflow,3,False,
196,axhttpd.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
350,tls1_svr.c,CBMC,axtls_2_1_4,overflow,3,False,
331,proc.c,CBMC,axtls_2_1_4,array bounds,3,False,
361,p12.c,CBMC,axtls_2_1_4,overflow,2,True,
247,gen_cert.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
246,sha1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
450,aes.c,CBMC,axtls_2_1_4,overflow,3,False,
333,axhttpd.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
275,aes.c,CBMC,axtls_2_1_4,overflow,3,False,
200,md5.c,CBMC,axtls_2_1_4,overflow,3,False,
313,aes.c,CBMC,axtls_2_1_4,overflow,2,True,
624,bigint.c,CBMC,axtls_2_1_4,overflow,3,False,
174,sha1.c,CBMC,axtls_2_1_4,overflow,3,False,
1283,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
42,<builtin-library-write>,CBMC,axtls_2_1_4,overflow,3,False,
1830,tls1.c,CBMC,axtls_2_1_4,overflow,2,True,
763,proc.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
375,asn1.c,CBMC,axtls_2_1_4,overflow,3,False,
1226,bigint.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
698,proc.c,CBMC,axtls_2_1_4,overflow,2,True,
75,sha384.c,CBMC,axtls_2_1_4,overflow,2,True,
795,bigint.c,CBMC,axtls_2_1_4,pointer dereference,2,True,
1008,proc.c,CBMC,axtls_2_1_4,overflow,3,False,
83,crypto_misc.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
175,loader.c,CBMC,axtls_2_1_4,assertion,3,False,
1708,tls1.c,CBMC,axtls_2_1_4,overflow,3,False,
1230,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
87,hmac.c,CBMC,axtls_2_1_4,overflow,2,True,
1072,bigint.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
748,asn1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
167,md5.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
377,asn1.c,CBMC,axtls_2_1_4,overflow,3,False,
85,<builtin-library-strtol>,CBMC,axtls_2_1_4,overflow,1,True,
313,tls1_svr.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
146,sha512.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
256,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
333,tls1_svr.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
200,aes.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
441,bigint.c,CBMC,axtls_2_1_4,overflow,3,False,
1058,proc.c,CBMC,axtls_2_1_4,overflow,2,True,
177,p12.c,CBMC,axtls_2_1_4,overflow,2,True,
1855,tls1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
96,gen_cert.c,CBMC,axtls_2_1_4,overflow,1,True,
721,asn1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
868,proc.c,CBMC,axtls_2_1_4,overflow,1,True,
135,sha1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
145,asn1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
201,md5.c,CBMC,axtls_2_1_4,overflow,3,False,
65,rsa.c,CBMC,axtls_2_1_4,pointer dereference,1,True,
93,sha256.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
288,p12.c,CBMC,axtls_2_1_4,overflow,2,True,
1231,proc.c,CBMC,axtls_2_1_4,overflow,3,False,
75,sha1.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
125,proc.c,CBMC,axtls_2_1_4,overflow,3,False,
839,tls1.c,CBMC,axtls_2_1_4,overflow,3,False,
85,sha256.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
1064,tls1.c,CBMC,axtls_2_1_4,overflow,3,False,
299,tls1_svr.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
851,bigint.c,CBMC,axtls_2_1_4,overflow,3,False,
477,proc.c,CBMC,axtls_2_1_4,pointer dereference,3,False,
